Statename,Districtname,Subdistrictname,Blockname,Healthblockname,Healthfacilitytype,Facilityname,NIN,latitude,longitude,facility_type_standardized
Odisha,Kandhamal,Phiringia,Phiringia,Phiringia,health sub centre,Phiringia,4831838166,20.36046,84.11245,hsc
Odisha,Kandhamal,Phulabani,Phulbani,Phulbani,health sub centre,Gumagarh,3348816665,20.36079,84.27505,hsc
Odisha,Jagatsinghapur,Tirtol,Tirtol,Tirtol,health sub centre,Itatikiri,4742661780,20.3616,86.25608,hsc
Odisha,Jagatsinghapur,Jagatsinghapur,Raghunathpur,Raghunathpur,health sub centre,Raghunathpur,1241627510,20.36267,86.15909,hsc
Odisha,Kandhamal,Chakapada,Chakapad,Chakapada,health sub centre,Linepada,3842618468,20.363,84.35705,hsc
Odisha,Kandhamal,Chakapada,Chakapad,Chakapada,health sub centre,Bapalmendi-L,3288314465,20.36349,84.34496,hsc
Odisha,Cuttack,Banki,Banki- Dampara,Dompara,health sub centre,Dulanapur,4267676858,20.36357,85.60022,hsc
Odisha,Jagatsinghapur,Biridi,Biridi,Biridi,health sub centre,Madhyasasan,2274338462,20.36389,86.03392,hsc
Odisha,Kendrapara,Patkura,Garadapur,Garadapur,health sub centre,Parakana,3876863220,20.3641,86.40831,hsc
Odisha,Kandhamal,Phulabani,Phulbani,Phulbani,health sub centre,Minia,4536374731,20.36426,84.22952,hsc
Odisha,Kendrapara,Jamboo Marine,Mahakalapada,Mahakalapada,health sub centre,Ramnagar,2647757463,20.36432,86.68053,hsc
Odisha,Kendrapara,Patkura,Garadapur,Garadapur,health sub centre,Bamara,6726872648,20.36439,86.35088,hsc
Odisha,Kendrapara,Patkura,Garadapur,Garadapur,health sub centre,Pakhad,2188835850,20.36523,86.37106,hsc
Odisha,Cuttack,Cuttack Sadar,Cuttacksadar,Cuttack,health sub centre,Dhuleswar,5141111780,20.36556,85.90364,hsc
Odisha,Balangir,Bangomunda,Muribahal,Muribahal,health sub centre,Lakhana,4875855639,20.36725,82.99882,hsc
Odisha,Cuttack,Cuttack Sadar,Cuttacksadar,Cuttack,health sub centre,Biswalpada,8273573587,20.36866,85.92251,hsc
Odisha,Jagatsinghapur,Biridi,Biridi,Biridi,health sub centre,Alando,5284384418,20.36895,86.06097,hsc
Odisha,Nayagarh,Khandapada,Khandapara,Khandapada,health sub centre,Panusahipatna,2557787468,20.36912,85.13525,hsc
Odisha,Nayagarh,Khandapada,Khandapara,Khandapada,health sub centre,Rayat Dholamara,3812774432,20.37225,85.03324,hsc
Odisha,Jagatsinghapur,Jagatsinghapur,Raghunathpur,Raghunathpur,health sub centre,Korkora,1424574877,20.37325,86.17111,hsc
Odisha,Kandhamal,Baliguda,Baliguda,Baliguda,health sub centre,Khamankhole,1511638619,20.37358,83.73972,hsc
Odisha,Kandhamal,Phulabani,Phulbani,Phulbani,health sub centre,Keridi,4844225435,20.3741,84.24481,hsc
Odisha,Kalahandi,Madanpur Rampur,Madanpur Rampur,M.Rampur,health sub centre,Pandapadar,6427784613,20.37419,83.66843,hsc
Odisha,Kendrapara,Marsaghai,Mahakalapada,Mahakalapada,health sub centre,Jadupur,3248247334,20.37532,86.53487,hsc
Odisha,Khordha,Chandaka,Bhubaneswar,Bhubaneswar,health sub centre,Daruthenga,4248171870,20.37549,85.79981,hsc
Odisha,Nuapada,Boden,Boden,Boden,health sub centre,Karlkot,3548785140,20.37551,82.63013,hsc
Odisha,Khordha,Mancheswar,Bhubaneswar,Bhubaneswar,health sub centre,Kalyanpur,6434436660,20.37572,85.86231,hsc
Odisha,Kendrapara,Patkura,Garadapur,Garadapur,health sub centre,Tyendakura,4687253379,20.37598,86.26508,hsc
Odisha,Cuttack,Kandarpur,Cuttacksadar,Cuttack,health sub centre,KishoreNagar,2346633841,20.37618,85.96038,hsc
Odisha,Kendrapara,Mahakalapada,Mahakalapada,Mahakalapada,health sub centre,Barakandha,5233551653,20.37636,86.61631,hsc
Odisha,Cuttack,Badamba,Badamba,Baramba,health sub centre,Sanakhaman,1244772784,20.3768,85.33579,hsc
Odisha,Balangir,Saintala,Saintala,Saintala,health sub centre,Barahmal,4547854655,20.37689,83.30906,hsc
Odisha,Cuttack,Badamba,Badamba,Baramba,health sub centre,Sasanga,7437148567,20.37729,85.27622,hsc
Odisha,Kendrapara,Marsaghai,Marsaghai,Marshaghai,health sub centre,Manikpur,8353871463,20.3773,86.44882,hsc
Odisha,Kalahandi,Madanpur Rampur,Karlamunda,Karlamunda,health sub centre,Karlamunda,6838431754,20.37739,83.4773,hsc
Odisha,Balangir,Bangomunda,Muribahal,Muribahal,health sub centre,Sahajpani,8583183572,20.37741,82.95508,hsc
Odisha,Cuttack,Cuttack Sadar,Cuttacksadar,Cuttack,health sub centre,Nayahat,8477127727,20.37776,85.89251,hsc
Odisha,Jagatsinghapur,Jagatsinghapur,Raghunathpur,Raghunathpur,health sub centre,Uttarkul,3876741665,20.37837,86.23131,hsc
Odisha,Kendrapara,Mahakalapada,Mahakalapada,Mahakalapada,health sub centre,Belarnuagaon,3538538640,20.3798,86.57319,hsc
Odisha,Balangir,Titlagarh,Titlagarh,Titilagarh,health sub centre,Gulmi,7273145883,20.38042,83.14558,hsc
Odisha,Kendrapara,Jamboo Marine,Mahakalapada,Mahakalapada,health sub centre,Kharinasi,3832855682,20.38119,86.70792,hsc
Odisha,Nayagarh,Khandapada,Khandapara,Khandapada,health sub centre,Balaramprasad,7436758176,20.3812,85.09898,hsc
Odisha,Balangir,Turekela,Turekela,Turiekela,health sub centre,Mahakhand,8126121170,20.38192,82.79318,hsc
Odisha,Cuttack,Cuttack Sadar,Cuttacksadar,Cuttack,health sub centre,Barala,1331131431,20.382,85.98925,hsc
Odisha,Cuttack,Badamba,Badamba,Baramba,health sub centre,Gopinathpur,2648157481,20.38206,85.36262,hsc
Odisha,Kendrapara,Jamboo Marine,Mahakalapada,Mahakalapada,health sub centre,Petchhela,5225532539,20.38217,86.66523,hsc
Odisha,Cuttack,Cuttack Sadar,Cuttacksadar,Cuttack,health sub centre,Saindha,6788332531,20.38258,85.90658,hsc
Odisha,Cuttack,Badamba,Badamba,Baramba,health sub centre,Karadibandha,8128588624,20.38282,85.2948,hsc
Odisha,Kendrapara,Marsaghai,Marsaghai,Marshaghai,health sub centre,SPSashan,1724737778,20.38283,86.47375,hsc
Odisha,Cuttack,Banki,Banki- Dampara,Dompara,health sub centre,Harirajpur,8618546678,20.38453,85.56742,hsc
Odisha,Jagatsinghapur,Biridi,Biridi,Biridi,health sub centre,Sankhapur,8815644540,20.38492,86.04878,hsc
Odisha,Kendrapara,Patkura,Garadapur,Garadapur,health sub centre,Bichhana,2662444864,20.38515,86.43533,hsc
Odisha,Kendrapara,Patkura,Garadapur,Garadapur,health sub centre,Garadpur,8282821779,20.38539,86.37992,hsc
Odisha,Kandhamal,Khajuripada,Khajuripada,Khajuripada,health sub centre,Adasipada,3674643667,20.38546,84.29861,hsc
Odisha,Jagatsinghapur,Jagatsinghapur,Raghunathpur,Raghunathpur,health sub centre,Biratkatak,7725485853,20.38553,86.13333,hsc
Odisha,Kendrapara,Mahakalapada,Mahakalapada,Mahakalapada,health sub centre,Gojabandha,4537775852,20.3857,86.60121,hsc
Odisha,Cuttack,Cuttack Sadar,Cuttacksadar,Cuttack,health sub centre,Khandeita,4745246373,20.38602,85.91853,hsc
Odisha,Kalahandi,Madanpur Rampur,Karlamunda,Karlamunda,health sub centre,Gajbahal,5733746761,20.3861,83.51243,hsc
Odisha,Cuttack,Badamba,Badamba,Baramba,health sub centre,Telenia,5115553462,20.38612,85.40695,hsc
Odisha,Khordha,Bhubaneswar (M.Corp.),Bhubaneswar,Bhubaneswar,health sub centre,Raghunathpur,4768656458,20.38732,85.82806,hsc
Odisha,Kandhamal,Phiringia,Phiringia,Phiringia,health sub centre,Telapali,6458466189,20.38755,84.17778,hsc
Odisha,Jagatsinghapur,Jagatsinghapur,Raghunathpur,Raghunathpur,health sub centre,Manijanga,6123552355,20.38761,86.25375,hsc
Odisha,Balangir,Bangomunda,Bangomunda,Bangomunda,health sub centre,KHUJENBAHAL,7337828250,20.38793,82.85057,hsc
Odisha,Kendrapara,Patkura,Garadapur,Garadapur,health sub centre,Talakusuma,2378136788,20.38893,86.33035,hsc
Odisha,Jagatsinghapur,Jagatsinghapur,Raghunathpur,Raghunathpur,health sub centre,Babujanga,4651743785,20.38895,86.20083,hsc
Odisha,Khordha,Bhubaneswar (M.Corp.),Bhubaneswar,Bhubaneswar,health sub centre,Chandaka,7711111463,20.38898,85.75703,hsc
Odisha,Kendrapara,Patkura,Garadapur,Garadapur,health sub centre,Patkura,3647354855,20.39032,86.40623,hsc
Odisha,Cuttack,Kandarpur,Cuttacksadar,Cuttack,health sub centre,Kalapada,7453755873,20.39076,85.97433,hsc
Odisha,Cuttack,Badamba,Badamba,Baramba,health sub centre,Jhagia,4582286649,20.39083,85.30632,hsc
Odisha,Cuttack,Badamba,Badamba,Baramba,health sub centre,Ichhapur,5777287417,20.39168,85.31474,hsc
Odisha,Cuttack,Badamba,Badamba,Baramba,health sub centre,Bangirisingha,4373316878,20.39192,85.45672,hsc
Odisha,Kendrapara,Marsaghai,Mahakalapada,Mahakalapada,health sub centre,Jaichandrapur,6467573371,20.39233,86.51659,hsc
Odisha,Nayagarh,Dasapalla,Dasapalla,Dasapalla,health sub centre,Takera,6447237816,20.393,84.7573,hsc
Odisha,Balangir,Saintala,Saintala,Saintala,health sub centre,Bhadra,2678576824,20.39331,83.32938,hsc
Odisha,Nayagarh,Gania,Gania,Gania,health sub centre,Kishoreprasad,7757465823,20.39375,85.07619,hsc
Odisha,Cuttack,Banki,Banki- Dampara,Dompara,health sub centre,Veda Rama Chandrapur,1243136213,20.39466,85.59503,hsc
Odisha,Balangir,Titlagarh,Muribahal,Muribahal,health sub centre,Muribahal,1457556114,20.39488,83.01459,hsc
Odisha,Nayagarh,Banigochha,Dasapalla,Dasapalla,health sub centre,Banigochha,3155276128,20.39505,84.59096,hsc
Odisha,Cuttack,Banki,Banki- Dampara,Dompara,health sub centre,Dompada,7271785474,20.39556,85.63003,hsc
Odisha,Kendrapara,Marsaghai,Mahakalapada,Mahakalapada,health sub centre,Teragaon,1855115810,20.39574,86.573,hsc
Odisha,Kendrapara,Patkura,Garadapur,Garadapur,health sub centre,Nischintasashan,1243631213,20.39605,86.30363,hsc
Odisha,Kendrapara,Patkura,Marsaghai,Marshaghai,health sub centre,Pikarali,8234538364,20.39687,86.44214,hsc
Odisha,Cuttack,Kandarpur,Cuttacksadar,Cuttack,health sub centre,Bamburi,4884311640,20.39694,85.99397,hsc
Odisha,Cuttack,Narasinghpur,Narasinghpur,Narsinghpur,health sub centre,Manapur,1577746744,20.39713,85.18062,hsc
Odisha,Kendrapara,Patkura,Marsaghai,Marshaghai,health sub centre,Akhua,3733617488,20.39714,86.41409,hsc
Odisha,Kendrapara,Marsaghai,Marsaghai,Marshaghai,health sub centre,Garajanga,2467474322,20.39716,86.47893,hsc
Odisha,Kalahandi,Madanpur Rampur,Karlamunda,Karlamunda,health sub centre,Teresinga,2827457439,20.39788,83.44342,hsc
Odisha,Kendrapara,Marsaghai,Mahakalapada,Mahakalapada,health sub centre,Badakul,3153355551,20.39793,86.52695,hsc
Odisha,Kandhamal,Khajuripada,Khajuripada,Khajuripada,health sub centre,Nuagaon,1663687778,20.39798,84.39453,hsc
Odisha,Kandhamal,Phiringia,Phiringia,Phiringia,health sub centre,Kasinpadar,3224347686,20.39934,84.07403,hsc
Odisha,Cuttack,Cuttack (M.Corp.) P.S,Cuttack,Cuttack,health sub centre,Pratapnagari,8716544377,20.39944,85.88424,hsc
Odisha,Kendrapara,Marsaghai,Mahakalapada,Mahakalapada,health sub centre,Aitipur,5468468169,20.40004,86.51101,hsc
Odisha,Nayagarh,Gania,Gania,Gania,health sub centre,Nuapada,7413643383,20.40048,84.97686,hsc
Odisha,Cuttack,Badamba,Badamba,Baramba,health sub centre,Beliapala,5481167889,20.40084,85.2606,hsc
Odisha,Nuapada,Boden,Boden,Boden,health sub centre,Nagpada,8446331285,20.40219,82.58638,hsc
Odisha,Cuttack,Narasinghpur,Narasinghpur,Narsinghpur,health sub centre,Kanpur,1112373236,20.40251,85.18315,hsc
Odisha,Kandhamal,Khajuripada,Khajuripada,Khajuripada,health sub centre,Dalapada,8272885321,20.40333,84.42106,hsc
Odisha,Cuttack,Kandarpur,Cuttacksadar,Cuttack,health sub centre,Kandarpur,7685814365,20.40344,86.01516,hsc
Odisha,Balangir,Tushura,Gudvella,Gudvella,health sub centre,Gambhariguda,3624817866,20.4036,83.65537,hsc
Odisha,Cuttack,Cuttack Sadar,Cuttacksadar,Cuttack,health sub centre,Bentkar,5284817284,20.404,85.94855,hsc
Odisha,Kendrapara,Marsaghai,Mahakalapada,Mahakalapada,health sub centre,Karanja,7287144724,20.40406,86.56027,hsc
Odisha,Kendrapara,Patkura,Garadapur,Garadapur,health sub centre,Kalabuda,6482287239,20.40465,86.35977,hsc
Odisha,Kendrapara,Patkura,Garadapur,Garadapur,health sub centre,Kora,6815883423,20.40484,86.34159,hsc
Odisha,Cuttack,Nemalo,Nischinta Koili,Nichintakoili,health sub centre,Narendrapur,5783148751,20.40582,86.25651,hsc
Odisha,Cuttack,Badamba,Badamba,Baramba,health sub centre,Jodum,6865433285,20.40592,85.43819,hsc
Odisha,Nayagarh,Gania,Gania,Gania,health sub centre,Gania MC,2845822861,20.40661,85.05114,hsc
Odisha,Cuttack,Badamba,Badamba,Baramba,health sub centre,Ratapat,6366115258,20.407,85.23398,hsc
Odisha,Balangir,Saintala,Saintala,Saintala,health sub centre,Dharabgarh,6678437614,20.40724,83.23683,hsc
Odisha,Kendrapara,Patkura,Garadapur,Garadapur,health sub centre,Ramachandrapur,4842714240,20.4083,86.39295,hsc
Odisha,Cuttack,Barang,Baranga,Baranga,health sub centre,DadhaPatana,4388516587,20.40888,85.82764,hsc
Odisha,Balangir,Saintala,Saintala,Saintala,health sub centre,Kuargaon,7373722680,20.40889,83.36564,hsc
Odisha,Cuttack,Kandarpur,Cuttacksadar,Cuttack,health sub centre,Paramahansa,7138728451,20.40896,85.97229,hsc
Odisha,Kendrapara,Patkura,Garadapur,Garadapur,health sub centre,Madhusashan,8566638543,20.40924,86.28335,hsc
Odisha,Cuttack,Kishannagar,Nischinta Koili,Nichintakoili,health sub centre,Isaniberhampur,4238745543,20.40941,86.2332,hsc
Odisha,Cuttack,Badamba,Badamba,Baramba,health sub centre,Ragadipada,8727333240,20.4095,85.37881,hsc
Odisha,Kendrapara,Patkura,Garadapur,Garadapur,health sub centre,Tikanpur,7741638543,20.40955,86.36911,hsc
Odisha,Cuttack,Badamba,Badamba,Baramba,health sub centre,Krushnapur,1388473322,20.40956,85.27789,hsc
Odisha,Cuttack,Kishannagar,Nischinta Koili,Nichintakoili,health sub centre,Sirlo,8348661367,20.41064,86.26859,hsc
Odisha,Kandhamal,Baliguda,Baliguda,Baliguda,health sub centre,Landagaon,7271552213,20.41125,83.68668,hsc
Odisha,Balangir,Saintala,Saintala,Saintala,health sub centre,Kusmal,8653834328,20.41187,83.41743,hsc
Odisha,Balangir,Saintala,Saintala,Saintala,health sub centre,Sikapatrapali,4578238539,20.41213,83.32087,hsc
Odisha,Cuttack,Nemalo,Nischinta Koili,Nichintakoili,health sub centre,Nagaspur,6248346576,20.41294,86.19703,hsc
Odisha,Cuttack,Badamba,Badamba,Baramba,health sub centre,Gopapur,7346618858,20.41349,85.29152,hsc
Odisha,Cuttack,Kanpur,Narasinghpur,Narsinghpur,health sub centre,Balijhari,5662868826,20.41392,85.22403,hsc
Odisha,Cuttack,Banki,Banki,Banki,health sub centre,Bandalo,2145214314,20.41411,85.52675,hsc
Odisha,Cuttack,Badamba,Badamba,Baramba,health sub centre,Sunapal,5884285320,20.41435,85.31747,hsc
Odisha,Cuttack,Banki,Banki,Banki,health sub centre,Baunshput,7254743466,20.41445,85.49513,hsc
Odisha,Kendrapara,Jamboo Marine,Mahakalapada,Mahakalapada,health sub centre,Chhapalli,8454176739,20.41452,86.68054,hsc
Odisha,Kendrapara,Mahakalapada,Mahakalapada,Mahakalapada,health sub centre,Mangalpur,4436373338,20.41457,86.6026,hsc
Odisha,Balangir,Saintala,Saintala,Saintala,health sub centre,Gandapatrapali,3832873354,20.41464,83.27889,hsc
Odisha,Jagatsinghapur,Biridi,Biridi,Biridi,health sub centre,Belasarpur,3886852148,20.41466,86.0844,hsc
Odisha,Kendrapara,Mahakalapada,Mahakalapada,Mahakalapada,health sub centre,Pareswarpur,3842862181,20.41484,86.64083,hsc
Odisha,Cuttack,Narasinghpur,Narasinghpur,Narsinghpur,health sub centre,Ekdal,3868215876,20.41527,85.13275,hsc
Odisha,Kendrapara,Patkura,Garadapur,Garadapur,health sub centre,Naganpur,4443281466,20.41545,86.30353,hsc
Odisha,Cuttack,Kandarpur,Cuttacksadar,Cuttack,health sub centre,Fakirapada,5485486533,20.41582,86.00281,hsc
Odisha,Cuttack,Banki,Banki- Dampara,Dompara,health sub centre,Ghasiput,7518377374,20.41614,85.62074,hsc
Odisha,Balangir,Tushura,Gudvella,Gudvella,health sub centre,Gudvela,2687522884,20.41625,83.56366,hsc
Odisha,Cuttack,Barang,Baranga,Baranga,health sub centre,Sribantapur,3342727447,20.417,85.83577,hsc
Odisha,Nayagarh,Dasapalla,Dasapalla,Dasapalla,health sub centre,Ghugudipada,4858281241,20.41718,84.85555,hsc
Odisha,Cuttack,Cuttack (M.Corp.) P.S,Cuttack,Cuttack,health sub centre,Poparada,3425388273,20.4187,85.89186,hsc
Odisha,Kandhamal,Phulabani,Phulbani,Phulbani,health sub centre,Bisipada,2116614146,20.4187,84.19966,hsc
Odisha,Kendrapara,Mahakalapada,Mahakalapada,Mahakalapada,health sub centre,Mahakalapada,2764866634,20.41991,86.58219,hsc
Odisha,Cuttack,Kanpur,Narasinghpur,Narsinghpur,health sub centre,Attenda,6588273729,20.41993,85.20796,hsc
Odisha,Kendrapara,Marsaghai,Marsaghai,Marshaghai,health sub centre,Giranga,7367813461,20.42013,86.51976,hsc
Odisha,Cuttack,Banki,Banki- Dampara,Dompara,health sub centre,Banara,6523827878,20.4204,85.75315,hsc
Odisha,Kendrapara,Patkura,Marsaghai,Marshaghai,health sub centre,Bandhakata,6678245827,20.42133,86.43364,hsc
Odisha,Cuttack,Kishannagar,Nischinta Koili,Nichintakoili,health sub centre,Sahuketa,3824686269,20.42152,86.21973,hsc
Odisha,Cuttack,Cuttack Sadar,Cuttacksadar,Cuttack,health sub centre,Naharpada,2744355849,20.42152,85.95241,hsc
Odisha,Cuttack,Kanpur,Narasinghpur,Narsinghpur,health sub centre,Siaria,6844642170,20.42176,85.18877,hsc
Odisha,Cuttack,Badamba,Badamba,Baramba,health sub centre,Baramba,2776387629,20.4218,85.34684,hsc
Odisha,Kandhamal,Phulabani,Phulbani,Phulbani,health sub centre,Ganjuguda,6627674432,20.42187,84.22375,hsc
Odisha,Cuttack,Cuttack Sadar,Cuttacksadar,Cuttack,health sub centre,Berhampur,1578587469,20.42198,85.92206,hsc
Odisha,Kendrapara,Marsaghai,Marsaghai,Marshaghai,health sub centre,Marsaghai,5125685213,20.4221,86.48259,hsc
Odisha,Cuttack,Banki,Banki- Dampara,Dompara,health sub centre,Gayalbank,1776832477,20.4222,85.70319,hsc
Odisha,Balangir,Titlagarh,Muribahal,Muribahal,health sub centre,Bankel,7847533416,20.42249,83.19311,hsc
Odisha,Kendrapara,Jamboo Marine,Mahakalapada,Mahakalapada,health sub centre,Jamboo,2453123214,20.423,86.7229,hsc
Odisha,Cuttack,Nemalo,Nischinta Koili,Nichintakoili,health sub centre,Babarchand,7534874552,20.42344,86.16256,hsc
Odisha,Kandhamal,Khajuripada,Khajuripada,Khajuripada,health sub centre,Arapaju,8535742475,20.42423,84.36116,hsc
Odisha,Cuttack,Badamba,Badamba,Baramba,health sub centre,Kankadajodi,8848166313,20.42461,85.46672,hsc
Odisha,Cuttack,Barang,Baranga,Baranga,health sub centre,Belagachhia,4688286154,20.42482,85.85552,hsc
Odisha,Cuttack,Badamba,Badamba,Baramba,health sub centre,Sanabarisingh,1646116135,20.42493,85.38264,hsc
Odisha,Cuttack,Banki,Banki,Banki,health sub centre,Ratagarh,3372347371,20.42578,85.58494,hsc
Odisha,Balangir,Tushura,Gudvella,Gudvella,health sub centre,Ghuna,2353744747,20.4261,83.58177,hsc
Odisha,Kalahandi,Madanpur Rampur,Karlamunda,Karlamunda,health sub centre,Pourkela,8246456670,20.42654,83.47664,hsc
Odisha,Cuttack,Kanpur,Narasinghpur,Narsinghpur,health sub centre,Paikabarabati,3686724752,20.42725,85.13331,hsc
Odisha,Cuttack,Tigiria,Tigiria,Tigiria,health sub centre,Gadadharpur,8548452724,20.42735,85.49215,hsc
Odisha,Kendrapara,Patkura,Garadapur,Garadapur,health sub centre,Bhagabanpur,1434448146,20.42777,86.31247,hsc
Odisha,Cuttack,Kandarpur,Cuttacksadar,Cuttack,health sub centre,Ayatpur,8821681866,20.42793,86.00776,hsc
Odisha,Kendrapara,Marsaghai,Marsaghai,Marshaghai,health sub centre,Dumuka,4866717186,20.42906,86.51025,hsc
Odisha,Kandhamal,Phulabani,Phulbani,Phulbani,health sub centre,Kanibali,6154847344,20.42924,84.0768,hsc
Odisha,Balangir,Kantabanji,Turekela,Turiekela,health sub centre,Khagsa,7274428262,20.4293,82.88297,hsc
Odisha,Cuttack,Tigiria,Tigiria,Tigiria,health sub centre,Khandahata,4544543376,20.43016,85.56058,hsc
Odisha,Kendrapara,Patkura,Marsaghai,Marshaghai,health sub centre,Rankala Raghunathpur,8756571843,20.43053,86.40797,hsc
Odisha,Cuttack,Nemalo,Nischinta Koili,Nichintakoili,health sub centre,Nemalo,6288314641,20.43098,86.18221,hsc
Odisha,Cuttack,Tigiria,Tigiria,Tigiria,health sub centre,Badanauput,5278433437,20.43109,85.53142,hsc
Odisha,Cuttack,Tigiria,Tigiria,Tigiria,health sub centre,Bishnupur,7387725752,20.43138,85.51156,hsc
Odisha,Cuttack,Nemalo,Nischinta Koili,Nichintakoili,health sub centre,Orti,3345473288,20.43168,86.26223,hsc
Odisha,Kandhamal,Phiringia,Phiringia,Phiringia,health sub centre,Pairaju,7354134780,20.43198,83.89851,hsc
Odisha,Cuttack,Kishannagar,Nischinta Koili,Nichintakoili,health sub centre,Mangadaipur,8757352839,20.43207,86.23769,hsc
Odisha,Cuttack,Badamba,Badamba,Baramba,health sub centre,Mahulia,2511353332,20.43245,85.42197,hsc
Odisha,Cuttack,Kishannagar,Cuttacksadar,Cuttack,health sub centre,Bodhapur,6436746249,20.43263,86.02874,hsc
Odisha,Kandhamal,Khajuripada,Khajuripada,Khajuripada,health sub centre,Titraponga,4373732371,20.43348,84.25946,hsc
Odisha,Kendrapara,Patkura,Garadapur,Garadapur,health sub centre,Bangalpur,5645287748,20.43389,86.32745,hsc
Odisha,Balangir,Kantabanji,Turekela,Turiekela,health sub centre,Chaulsukha,7125353511,20.43391,82.98623,hsc
Odisha,Kendrapara,Marsaghai,Marsaghai,Marshaghai,health sub centre,Derabachha,4221145552,20.43422,86.47001,hsc
Odisha,Cuttack,Kanpur,Narasinghpur,Narsinghpur,health sub centre,Champeswar,1341515755,20.43509,85.16014,hsc
Odisha,Kandhamal,Khajuripada,Khajuripada,Khajuripada,health sub centre,Barikumpa,4447463318,20.4351,84.298,hsc
Odisha,Cuttack,Nemalo,Narasinghpur,Narsinghpur,health sub centre,Kakudia,2362411221,20.43523,85.07718,hsc
Odisha,Cuttack,Badamba,Badamba,Baramba,health sub centre,Jemadeipur,6636378751,20.4355,85.38483,hsc
Odisha,Kendrapara,Patkura,Garadapur,Garadapur,health sub centre,Kusunupur,8472386252,20.43647,86.28578,hsc
Odisha,Kendrapara,Patkura,Marsaghai,Marshaghai,health sub centre,Bachharei,6734578179,20.43694,86.44313,hsc
Odisha,Balangir,Kantabanji,Turekela,Turiekela,health sub centre,Dhamandanga,3864658269,20.43733,82.92413,hsc
Odisha,Cuttack,Banki,Banki- Dampara,Dompara,health sub centre,Pathapur,7874315828,20.43759,85.65965,hsc
Odisha,Nuapada,Komna,Komna,Komna,health sub centre,Pendraban,6774638313,20.43783,82.6706,hsc
Odisha,Kandhamal,Khajuripada,Khajuripada,Khajuripada,health sub centre,Khajuripada,8543167749,20.43792,84.40578,hsc
Odisha,Kendrapara,Marsaghai,Marsaghai,Marshaghai,health sub centre,Manikunda,2678133873,20.4382,86.45797,hsc
Odisha,Cuttack,Tigiria,Tigiria,Tigiria,health sub centre,Basudevpur,7544238426,20.4386,85.4781,hsc
Odisha,Cuttack,Tigiria,Tigiria,Tigiria,health sub centre,Kalibiri,7545618782,20.43903,85.5052,hsc
Odisha,Cuttack,Barang,Baranga,Baranga,health sub centre,Mundali,1778386324,20.43905,85.75115,hsc
Odisha,Cuttack,Cuttack (M.Corp.) P.S,Cuttack,Cuttack,health sub centre,Gopalpur,7426428541,20.43965,85.88362,hsc
