district,village_id,name,subdistrict,tru_2011,nearest_dist_km,covered
gajapati,414920,Gothei,Garabandha,Rural,1.7810354069612158,Covered
koraput,428613,Gatigura,Narayanpatana,Rural,1.7812642000849586,Covered
sundargarh,384042,Budabahal,Talasara,Rural,1.781310803960917,Covered
dhenkanal,403050,Kurumitha,Hindol,Rural,1.781319050029417,Covered
boudh,417788,Landapadar,Kantamal,Rural,1.781353500271678,Covered
nuapada,422236,Kandolkona,Sinapali,Rural,1.7813876034312677,Covered
mayurbhanj,388011,Tolaka,Jharpokharia,Rural,1.7814826067602156,Covered
keonjhar,386907,Raipur,Ghasipura,Rural,1.7817153636987495,Covered
keonjhar,386906,Santra,Ghasipura,Rural,1.7817153636987495,Covered
keonjhar,386905,Baripal,Ghasipura,Rural,1.7817153636987495,Covered
kalahandi,422841,Ramchandra Pur,Narala,Rural,1.7817178252455432,Covered
boudh,417923,Chaunriapadar,Manamunda,Rural,1.7817289560552427,Covered
mayurbhanj,387427,Dalajodi,Tiring,Rural,1.7819082788563736,Covered
baleshwar,392022,Nayabali,Baliapal,Rural,1.782031352719846,Covered
sundargarh,384157,Bhogra,Kutra,Rural,1.7820729305747034,Covered
mayurbhanj,388757,Sunaposi,Raruan,Rural,1.782226258891267,Covered
bargarh,380470,Raksa,Barapali,Rural,1.782235696044307,Covered
bhadrak,394397,Kotagadia,Bant,Rural,1.782287475639803,Covered
bargarh,380813,Podapali,Ambabhona,Rural,1.782298523121281,Covered
rayagada,426550,Pujaribanbu,Seskhal,Rural,1.7823173017712963,Covered
anugul,405008,Laxmipur,Thakurgarh,Rural,1.7823960239734815,Covered
kalahandi,422401,Terekela,Madanpur Rampur,Rural,1.7825234442395477,Covered
bargarh,379947,Nuapali,Padmapur,Rural,1.7825294145272592,Covered
anugul,404729,Purastamapur,Kishorenagar,Rural,1.782700354479593,Covered
sundargarh,383602,Bheluatikara,Hemgir,Rural,1.782711161416512,Covered
kalahandi,423399,Phatapada,Sadar,Rural,1.7827367987758511,Covered
kalahandi,423334,Kulihamal,Sadar,Rural,1.7827367987758511,Covered
kalahandi,423332,Loharakuni,Sadar,Rural,1.7827367987758511,Covered
sambalpur,382454,Tileimal Sasini,Rairakhol,Rural,1.7828682153031037,Covered
sambalpur,382487,Chhandpur,Rairakhol,Rural,1.7828682153031037,Covered
deogarh,382844,Mahupal,Barkot,Rural,1.78292353478428,Covered
anugul,404063,Brahmanbahali,Colliery,Rural,1.7829289729586129,Covered
baleshwar,393622,Badakumari,Khaira,Rural,1.7830529480111623,Covered
kalahandi,422363,Turla,Kesinga,Rural,1.783269963909264,Covered
mayurbhanj,390289,Baidpur,Baisinga,Rural,1.7833598112118432,Covered
baleshwar,392934,Mangalapur,Bampada,Rural,1.783365418923808,Covered
bargarh,380785,Salepali,Ambabhona,Rural,1.7835726251171478,Covered
gajapati,413638,Majhigura,Adava,Rural,1.78358170215172,Covered
anugul,404583,Nuakuajhari,Handapa,Rural,1.7836007503522373,Covered
cuttack,398765,Diniary,Badamba,Rural,1.7836069644250976,Covered
sundargarh,384877,Nuapada,Lahunipara,Rural,1.783731584155977,Covered
mayurbhanj,391091,Prafullachandrapur,Udala,Rural,1.7837583335508826,Covered
cuttack,399122,Dhurukudia,Athagad,Rural,1.7837684634526485,Covered
anugul,405157,Takarsinga,Purunakot,Rural,1.7838041867520864,Covered
keonjhar,386792,Chhutunga,Harichandanpur,Rural,1.783926534550334,Covered
sundargarh,383600,Dalak,Hemgir,Rural,1.7840271128003211,Covered
anugul,403637,Barkalapal,Khamar,Rural,1.7840785528165877,Covered
malkangiri,430288,Sikhapali,Malkangiri,Rural,1.7842627407578402,Covered
puri,409267,Narada,Astaranga,Rural,1.7843782862853506,Covered
rayagada,425826,Sapai,Kashipur,Rural,1.7843880311192142,Covered
rayagada,424784,Hatichanchada,Ambadala,Rural,1.7845183850498698,Covered
sambalpur,381300,Dehuripada,Govindpur,Rural,1.7847623690120806,Covered
bargarh,380206,Ambamunda,Melchhamunda,Rural,1.7848893545858544,Covered
anugul,403797,Debhuin,Kaniha,Rural,1.78500500010064,Covered
balangir,421075,Kermeli,Saintala,Rural,1.7850402118219864,Covered
sundargarh,384297,Salangabahal,Raiboga,Rural,1.785100576337556,Covered
koraput,429598,Badakichaba,Machh Kund,Rural,1.7851154358624928,Covered
mayurbhanj,388518,Nebda,Jashipur,Rural,1.785125000500715,Covered
balangir,420606,Bhatpali,Patnagarh,Rural,1.7851283689020834,Covered
balangir,421397,Ichgoan,Sindhekela,Rural,1.7852289157795251,Covered
bargarh,380518,Kusanpuri,Bheden,Rural,1.7852751861819998,Covered
nabarangpur,427581,Malikguda,Dabugan,Rural,1.7853075841885733,Covered
dhenkanal,403245,Gundichapada,Dhenkanal Sadar,Rural,1.7853710157458793,Covered
nayagarh,406193,Ramachandraprasad,Fategarh,Rural,1.7854918432852915,Covered
kalahandi,423011,Rughaguda,Lanjigarh,Rural,1.7855120194589875,Covered
keonjhar,387178,Biridihi,Nandipada,Rural,1.7858936534099976,Covered
anugul,404029,Gurujanguli San,Talcher Sadar,Rural,1.7860078797058645,Covered
malkangiri,430347,Kutunipali,Mathili,Rural,1.7862176882989111,Covered
baleshwar,392931,Ghagarapal,Bampada,Rural,1.786282373223448,Covered
baleshwar,392989,Jhampura,Remuna,Rural,1.7863023876054382,Covered
dhenkanal,403301,Koreigadia,Dhenkanal Sadar,Rural,1.7863596135409767,Covered
dhenkanal,403304,Palsudha,Dhenkanal Sadar,Rural,1.7863596135409767,Covered
kendrapara,395814,Dighi,Rajnagar,Rural,1.786426784477311,Covered
ganjam,411164,Barikote,Badagada,Rural,1.7865138548745636,Covered
anugul,404042,Solada,Colliery,Rural,1.7865528288704815,Covered
balangir,420437,Buromal,Tushura,Rural,1.786624133423368,Covered
mayurbhanj,387489,Nischintapur,Tiring,Rural,1.7866706914150596,Covered
keonjhar,387194,Betira,Nandipada,Rural,1.7867591978061554,Covered
sundargarh,384573,Jiabahal,Brahmani Tarang,Rural,1.7867783521607783,Covered
dhenkanal,402874,Sukapada,Tumusingha,Rural,1.7868317702586938,Covered
sambalpur,381610,Khendibandh,Kochinda,Rural,1.7869481172001125,Covered
sambalpur,381622,Godbhanga,Kochinda,Rural,1.7869481172001125,Covered
sambalpur,381609,Pathuria,Kochinda,Rural,1.7869481172001125,Covered
sonepur,419727,Bhalupatdungri,Tarbha,Rural,1.7869765351871425,Covered
baleshwar,392950,Saraswatipur,Bampada,Rural,1.7870004406246074,Covered
bargarh,380693,Kushanpuri,Bhatli,Rural,1.7870020225392027,Covered
gajapati,414962,Durgamhill,Garabandha,Rural,1.787060109649452,Covered
balangir,420933,Palesira,Belpara,Rural,1.7871307846128692,Covered
baleshwar,393814,Chakapitalapada,Soro,Rural,1.7871441807152568,Covered
nabarangpur,427640,Kelia,Dabugan,Rural,1.787146975596951,Covered
boudh,417954,Guduvelipadar,Manamunda,Rural,1.7872642467622346,Covered
bargarh,380576,Pudapali,Bheden,Rural,1.7872907326050107,Covered
balangir,420304,Brahmanijor,Tushura,Rural,1.7874161300892264,Covered
mayurbhanj,389246,Tamkiasul,Koliana,Rural,1.7874477425407365,Covered
gajapati,414372,Dangasing,Serango,Rural,1.7875220764839412,Covered
gajapati,414364,Tamkumar,Serango,Rural,1.7875220764839412,Covered
gajapati,414365,Madaul,Serango,Rural,1.7875220764839412,Covered
gajapati,414373,Tanakul,Serango,Rural,1.7875220764839412,Covered
keonjhar,386811,Budhipada Ka,Daitari,Rural,1.7875701896875018,Covered
keonjhar,386756,Ranipada,Harichandanpur,Rural,1.7875701896875018,Covered
nabarangpur,427482,Haldikhaliapara,Chandahandi,Rural,1.7878519043389949,Covered
mayurbhanj,389190,Mohaniganj,Baripada Sadar,Rural,1.7878698215084134,Covered
kendrapara,396008,Sukdevpur,Rajnagar,Rural,1.787931978360421,Covered
dhenkanal,403111,Patalu,Rasol,Rural,1.787968139655278,Covered
dhenkanal,403335,Kotaberena,Dhenkanal Sadar,Rural,1.787968139655278,Covered
anugul,404394,Khamar Jungle,Chhendipada,Rural,1.7880266640544702,Covered
balangir,421141,Ambapali,Saintala,Rural,1.7880287970830793,Covered
rayagada,424963,Doliakuji,Muniguda,Rural,1.788296686521907,Covered
rayagada,424960,Khodaka Tentuli,Muniguda,Rural,1.788296686521907,Covered
koraput,428304,Rathali,Bhairabsingipur,Rural,1.7884996121714472,Covered
anugul,404081,Lachhamanpur,Colliery,Rural,1.7885219945309752,Covered
balangir,420183,Gedabanji,Balangir,Rural,1.7887859975762692,Covered
boudh,418450,Shyamsundarpur,Baudh Sadar,Rural,1.7889141658957506,Covered
mayurbhanj,387399,Satpuri,Tiring,Rural,1.789007051141259,Covered
ganjam,410350,Landeihill,Tarasingi,Rural,1.7890555702483084,Covered
keonjhar,386625,Parasurampur,Ghatgaon,Rural,1.7890789964754024,Covered
keonjhar,386627,Manoharapur,Ghatgaon,Rural,1.7890789964754024,Covered
sonepur,419484,Durgadebipali,Subalaya,Rural,1.7891670891678768,Covered
nabarangpur,427463,Pujariguda,Chandahandi,Rural,1.7892892198528787,Covered
jagatsinghpur,398196,Suakana Suankara,Naugaon,Rural,1.7893451486764054,Covered
keonjhar,386064,Dhatika,Kendujhar Sadar,Rural,1.7894609033854376,Covered
dhenkanal,402412,Khandabandha,Kamakshyanagar,Rural,1.789614676879975,Covered
dhenkanal,402941,Bramhanbasa,Motunga,Rural,1.789635177137552,Covered
kandhamal,416413,Jarakapada,Phiringia,Rural,1.7896449676261947,Covered
rayagada,426542,Tentuliguda,Seskhal,Rural,1.789674345770364,Covered
jajapur,400732,Santasahi,Korai,Rural,1.7897437981370452,Covered
sambalpur,381757,Baghiapali,Sasan,Rural,1.7898493372612785,Covered
balangir,419864,Bhalupali,Loisinga,Rural,1.7898772079944978,Covered
balangir,419892,Karlajharan,Loisinga,Rural,1.7898772079944978,Covered
sundargarh,384562,Uparbahal Bad,Bondamunda,Rural,1.789987055881788,Covered
gajapati,413593,Ludungi,Adava,Rural,1.7900329518693563,Covered
rayagada,425385,Kotolipadar,Bishamakatak,Rural,1.790093168057468,Covered
rayagada,425390,Dubagudi,Bishamakatak,Rural,1.790093168057468,Covered
baleshwar,393018,Balipal,Remuna,Rural,1.7902628737089157,Covered
kalahandi,424163,Tuturaguda,Jayapatna,Rural,1.7902649068606191,Covered
mayurbhanj,388253,Aharbandh,Rairangpur,Rural,1.790293678663099,Covered
mayurbhanj,387516,Bagdega,Bahalda,Rural,1.7903095740227486,Covered
gajapati,414728,Magada,Gurandi,Rural,1.7903807174697774,Covered
sambalpur,381329,Sunamunda,Govindpur,Rural,1.790541577465154,Covered
deogarh,383182,Baishanalia,Kundheigola,Rural,1.790600828688334,Covered
anugul,404581,Ambamunda,Handapa,Rural,1.7906608310354906,Covered
mayurbhanj,390753,Baincha,Barsahi,Rural,1.790664959737322,Covered
rayagada,426809,Seetapur,Gunupur,Rural,1.7907690542237091,Covered
baleshwar,393595,Palasa,Khaira,Rural,1.7907888007288295,Covered
koraput,429863,Lunjingi,Nandapur,Rural,1.790923303808245,Covered
baleshwar,392259,Khirang,Singla,Rural,1.791154050413672,Covered
baleshwar,392257,Bahariachak,Singla,Rural,1.791154050413672,Covered
baleshwar,392256,Sahara Sahada,Singla,Rural,1.791154050413672,Covered
baleshwar,392221,Mangaldova,Singla,Rural,1.791154050413672,Covered
baleshwar,392222,Baharbramattar,Singla,Rural,1.791154050413672,Covered
baleshwar,392223,Nalitagadia,Singla,Rural,1.791154050413672,Covered
baleshwar,392224,Minadova,Singla,Rural,1.791154050413672,Covered
baleshwar,392225,Agneswardobha,Singla,Rural,1.791154050413672,Covered
baleshwar,392509,Basuchakuri Nimachak,Basta,Rural,1.791154050413672,Covered
baleshwar,392226,Gambhalundi,Singla,Rural,1.791154050413672,Covered
mayurbhanj,388199,Tikarpada,Rairangpur,Rural,1.791185680762434,Covered
bhadrak,394745,Daising,Bhadrak Rural,Rural,1.7912822527456091,Covered
kalahandi,423311,Balajipita,Sadar,Rural,1.791346329184974,Covered
balangir,420149,Arjunda,Balangir,Rural,1.7914216234471665,Covered
dhenkanal,403349,Koilipangi,Dhenkanal Sadar,Rural,1.7915129305997783,Covered
koraput,428701,Machhapadar,Bandhugaon,Rural,1.7915834943096791,Covered
mayurbhanj,390589,Betanati,Barsahi,Rural,1.791673418879932,Covered
mayurbhanj,390593,Rautraipur,Barsahi,Rural,1.791673418879932,Covered
mayurbhanj,390588,Chekamara,Barsahi,Rural,1.791673418879932,Covered
ganjam,410388,Pankalasahi,Buguda,Rural,1.791680979567555,Covered
ganjam,413303,Laxmipur,Jarada,Rural,1.7918194692379583,Covered
kalahandi,423942,Tambachada,Dharamgarh,Rural,1.7918836311903696,Covered
kalahandi,423907,Kumbhari,Golamunda,Rural,1.7918836311903696,Covered
sundargarh,384442,Gosaguda,Bisra,Rural,1.791989358019979,Covered
nabarangpur,427231,Jhunukipara,Raighar,Rural,1.7920060876916888,Covered
bargarh,380489,Tileimal,Barapali,Rural,1.7920329041955776,Covered
koraput,429635,Kanti,Padua,Rural,1.7923003386164185,Covered
bargarh,380389,Budadarha,Bijepur,Rural,1.792329848145943,Covered
jagatsinghpur,398410,Bagheipur,Balikuda,Rural,1.79241930562196,Covered
malkangiri,430527,Kadaguda,Mudulipada,Rural,1.7924313134884564,Covered
kalahandi,423966,Rajibpur,Dharamgarh,Rural,1.7924934164915085,Covered
rayagada,426074,Ramaguda,Tikiri,Rural,1.7925045093028655,Covered
sundargarh,385065,Basudihi,Tikaetpali,Rural,1.7925363852055267,Covered
kalahandi,424410,Jamguda,Thuamul Rampur,Rural,1.7925680973435294,Covered
mayurbhanj,390297,Tilapada,Baisinga,Rural,1.792651844225135,Covered
sundargarh,383959,Beheradihi,Kinjirkela,Rural,1.7927602305106556,Covered
mayurbhanj,389225,Gomundi,Baripada Town,Rural,1.792760813293958,Covered
balangir,420166,Belbahali,Balangir,Rural,1.7928730865695663,Covered
nuapada,421740,Supali,Nuapada,Rural,1.7930137533758377,Covered
baleshwar,393370,Biriha,Oupada,Rural,1.7930167734096234,Covered
baleshwar,393371,Niladeipur,Oupada,Rural,1.7930167734096234,Covered
jajapur,400776,Aladajalasarpur,Korai,Rural,1.7931340283546802,Covered
sonepur,419458,Bhaludungrijungle,Subalaya,Rural,1.7931971112628553,Covered
sambalpur,382247,Karanjola,Dhama,Rural,1.7932295030353131,Covered
sonepur,418898,Karlajuri,Dunguripali,Rural,1.79341138436178,Covered
cuttack,398484,Nakhapada,Narasinghpur,Rural,1.7936235199959571,Covered
mayurbhanj,390621,Kochilapada,Barsahi,Rural,1.7936512286118047,Covered
keonjhar,386510,Alanapada,Pandapara,Rural,1.7936652266782045,Covered
bargarh,380128,Kantajhuda,Gaisilet,Rural,1.7937310717544603,Covered
keonjhar,385960,Karanjiapada,Kendujhar Sadar,Rural,1.79386765641513,Covered
rayagada,424760,Sanopangidi,Ambadala,Rural,1.7939222390466008,Covered
mayurbhanj,390917,Naupada,Khunta,Rural,1.793956929105461,Covered
balangir,421232,Rengali,Kantabanji,Rural,1.7942155277744958,Covered
mayurbhanj,389899,Damburudiha,Suliapada,Rural,1.794290156656703,Covered
baleshwar,391871,Nijampur,Kamarda,Rural,1.7943049820385757,Covered
balangir,421016,Kadalimunda,Saintala,Rural,1.7943053063099184,Covered
baleshwar,393346,Garudahata,Oupada,Rural,1.79436344910392,Covered
bhadrak,394277,Kundi,Agarpada,Rural,1.7943900544090037,Covered
jharsuguda,381143,Bhagipali,Badmal,Rural,1.7946297969219906,Covered
kalahandi,424039,Dal Guma,Kokasara,Rural,1.7946839279247255,Covered
kalahandi,424015,Tendapali,Kokasara,Rural,1.7946839279247255,Covered
kalahandi,424021,Ichhapur,Kokasara,Rural,1.7946839279247255,Covered
anugul,404220,Benagadia,Anugul,Rural,1.7948788809439835,Covered
sundargarh,384796,Patmunda,Koida,Rural,1.7949410400020631,Covered
sundargarh,384795,Podadihi,Koida,Rural,1.7949410400020631,Covered
sundargarh,384802,Kiriakudar,Koida,Rural,1.7949410400020631,Covered
sundargarh,384798,Badpatuli,Koida,Rural,1.7949410400020631,Covered
sundargarh,384775,Sanrusiberna,Koida,Rural,1.7949410400020631,Covered
sundargarh,384800,Mithirda,Koida,Rural,1.7949410400020631,Covered
sundargarh,384801,Kadalia,Koida,Rural,1.7949410400020631,Covered
sundargarh,384794,Khajuridihi,Koida,Rural,1.7949410400020631,Covered
sundargarh,384797,Chhachhelia,Koida,Rural,1.7949410400020631,Covered
sundargarh,384799,Kadamdihi,Koida,Rural,1.7949410400020631,Covered
gajapati,414312,Buraisingi,Serango,Rural,1.7949495351019245,Covered
gajapati,414313,Ayada,Serango,Rural,1.7949495351019245,Covered
gajapati,414597,Tarangada,Paralakhemundi,Rural,1.795149322422481,Covered
gajapati,414609,Kurulunda,Paralakhemundi,Rural,1.795203445607039,Covered
kalahandi,423693,Badaldei,Junagarh,Rural,1.795211337056985,Covered
mayurbhanj,390398,Palapatana,Baisinga,Rural,1.7952194964309216,Covered
balangir,420375,Kanakpur,Tushura,Rural,1.7952816701457457,Covered
dhenkanal,402624,Prachandapur,Bhuban,Rural,1.795331732746597,Covered
jharsuguda,381015,Singharpur,Lakhanpur,Rural,1.795400929768193,Covered
sonepur,419535,Karlakhaman,Sonapur,Rural,1.79540314648187,Covered
mayurbhanj,391275,Padmapokhari,Sharata,Rural,1.795421728839519,Covered
baleshwar,393885,Bhagatpur,Soro,Rural,1.7956776167697563,Covered
rayagada,425406,Kadabhata,Bishamakatak,Rural,1.795781288363394,Covered
anugul,404473,Khajurikhai,Chhendipada,Rural,1.795783260565465,Covered
mayurbhanj,387505,Sagjodi,Tiring,Rural,1.795810938760393,Covered
sambalpur,381494,Jatiapali San,Kochinda,Rural,1.7959358349646708,Covered
koraput,428188,Chichiliput,Kotpad,Rural,1.795991967869644,Covered
kendrapara,397006,Singar Pur,Mahakalapada,Rural,1.7961042280813195,Covered
dhenkanal,402803,Balipasi,Nihalprasad,Rural,1.796137102618215,Covered
sonepur,419804,Balikhamar,Tarbha,Rural,1.796140066529662,Covered
dhenkanal,403238,Ankarantipur,Dhenkanal Sadar,Rural,1.7961479992588631,Covered
balangir,421208,Kukurahad,Kantabanji,Rural,1.7962080024849283,Covered
baleshwar,392438,Madhubhanda 1,Basta,Rural,1.7963372979135286,Covered
rayagada,424835,Kodalima,Ambadala,Rural,1.796449226377902,Covered
mayurbhanj,391247,Mankadpada Hill,Sharata,Rural,1.7967649562183226,Covered
sambalpur,382066,Kelo,Kisinda,Rural,1.7967670171937755,Covered
kandhamal,417510,Gudrimera,Daringbadi,Rural,1.7967905302820246,Covered
jajapur,400652,Belada,Korai,Rural,1.7968722169390972,Covered
baleshwar,392169,Ramchaka,Singla,Rural,1.7968820786186646,Covered
keonjhar,385720,Raikala,Turumunga,Rural,1.7969227788774984,Covered
anugul,404542,Kandharamunda,Handapa,Rural,1.7969281187860089,Covered
nabarangpur,427346,Samarathaguda,Umarkote,Rural,1.7969666019788273,Covered
nayagarh,406071,Ranipada,Khandapada,Rural,1.7969759495978015,Covered
mayurbhanj,390455,Jagannathpur,Betanati,Rural,1.7969806756911475,Covered
ganjam,410428,Gudipalli,Buguda,Rural,1.7972277014612463,Covered
malkangiri,430780,Damagad,Jodamba,Rural,1.7975583154691448,Covered
mayurbhanj,389813,Sansasole,Suliapada,Rural,1.7976291501524966,Covered
bargarh,379806,Cherangajhanj,Paikamal,Rural,1.7976452566491834,Covered
koraput,430116,Chintalmanjari,Kotiya,Rural,1.7977902792677327,Covered
nayagarh,406498,Badhulipur,Odagaon,Rural,1.7977927662566775,Covered
ganjam,410487,Jagannathpur,Jagannath Prasad,Rural,1.7977992744893656,Covered
deogarh,383166,Mamuritap,Kundheigola,Rural,1.7978424231888122,Covered
keonjhar,385995,Haladiaguna,Kendujhar Sadar,Rural,1.797844307365603,Covered
nuapada,421651,Chhindpani,Jonk,Rural,1.7978871658100908,Covered
boudh,417774,Similijore,Kantamal,Rural,1.7979053299263337,Covered
rayagada,424666,Baghadangari,Ambadala,Rural,1.7980175618681151,Covered
anugul,404274,Badabahala,Anugul,Rural,1.7980236351181065,Covered
kalahandi,422985,Rengopali,Lanjigarh,Rural,1.7981290982567342,Covered
dhenkanal,403214,Janhitaila,Dhenkanal Sadar,Rural,1.798139586112607,Covered
balangir,420658,Ghikundi,Patnagarh,Rural,1.798166269310314,Covered
jharsuguda,381120,Singhabaga,Jharsuguda,Rural,1.7983851714835122,Covered
bargarh,380383,Majhipali,Bijepur,Rural,1.7984397562015408,Covered
balangir,421548,Ludhipara,Titlagarh,Rural,1.7984445841704464,Covered
mayurbhanj,391335,Baghamara,Mahuldiha,Rural,1.7986650770184696,Covered
keonjhar,386665,Arjunbila,Ghatgaon,Rural,1.7986722654740257,Covered
mayurbhanj,387591,Bhagabeda,Jamda,Rural,1.7987046110320035,Covered
sonepur,418892,Tileimal,Dunguripali,Rural,1.798721517411265,Covered
dhenkanal,403306,Khuntujhari,Dhenkanal Sadar,Rural,1.798900211279889,Covered
gajapati,413508,Poiguda,Adava,Rural,1.7989324320362796,Covered
nayagarh,406160,Dhalabandha,Fategarh,Rural,1.799076760395982,Covered
bhadrak,394504,Sialia,Bhandari Pokhari,Rural,1.7992307706045323,Covered
baleshwar,392659,Anantapur,Baleshwar Sadar,Rural,1.7992314824415503,Covered
malkangiri,430883,Dandasenaguda,Orkel,Rural,1.7992404713999304,Covered
mayurbhanj,389239,Purunapani,Koliana,Rural,1.799281910382056,Covered
baleshwar,391937,Aruhabarti No 1,Kamarda,Rural,1.7995830180987216,Covered
gajapati,414930,Lavanda,Garabandha,Rural,1.7996421959502868,Covered
kalahandi,422402,Goudakundeipali,Madanpur Rampur,Rural,1.7996573307595471,Covered
kendrapara,397007,Sasana,Mahakalapada,Rural,1.799718295455649,Covered
kalahandi,423735,Khinibahal,Junagarh,Rural,1.7997658501282128,Covered
boudh,418374,Narayanpur,Baudh Sadar,Rural,1.7997697891370117,Covered
anugul,404405,Ramchandrapur,Chhendipada,Rural,1.7999049424813236,Covered
anugul,404402,Tebudu,Chhendipada,Rural,1.7999049424813236,Covered
ganjam,411052,Kasai,Badagada,Rural,1.7999203627874911,Covered
ganjam,411041,Rasibadi,Badagada,Rural,1.7999203627874911,Covered
ganjam,411038,Sundhipalli,Badagada,Rural,1.7999203627874911,Covered
mayurbhanj,389847,Lankadiha,Suliapada,Rural,1.799936719373746,Covered
koraput,428962,Badamput,Koraput,Rural,1.8002733867188516,Covered
koraput,429530,Kadam,Machh Kund,Rural,1.8003263312440516,Covered
jajapur,400402,Arjunjhar,Sukinda,Rural,1.8003552247014454,Covered
koraput,428251,Kunduraguda,Boriguma,Rural,1.8004655412323802,Covered
cuttack,399118,Katkiasahi,Athagad,Rural,1.8008117594933155,Covered
cuttack,399117,Bandhahata,Athagad,Rural,1.8008117594933155,Covered
dhenkanal,402627,Brahmapur,Bhuban,Rural,1.8008868474217152,Covered
dhenkanal,402472,Kochilabanka,Kankadahad,Rural,1.8009214278472612,Covered
cuttack,398766,Chandimangal,Badamba,Rural,1.8009281442574894,Covered
rayagada,424962,Angarkuji,Muniguda,Rural,1.8010201375388328,Covered
cuttack,398467,Tolakapatia,Narasinghpur,Rural,1.8010316195450102,Covered
mayurbhanj,387918,Machhakandana,Jharpokharia,Rural,1.8012823252456427,Covered
cuttack,399031,Muktadeipur,Athagad,Rural,1.8015149599108475,Covered
kalahandi,422355,Karmegaon,Kesinga,Rural,1.801554357507462,Covered
anugul,405071,Sanadadar,Thakurgarh,Rural,1.8015720317271613,Covered
sambalpur,381582,Dansanadihi,Kochinda,Rural,1.8016185424294249,Covered
anugul,403812,Kamarei,Kaniha,Rural,1.801772217036938,Covered
kalahandi,423986,Malpada,Dharamgarh,Rural,1.8018310942932976,Covered
mayurbhanj,389875,Dhatika,Suliapada,Rural,1.80186151879982,Covered
mayurbhanj,389943,Saradiha,Suliapada,Rural,1.80186151879982,Covered
sonepur,419243,Durjantailajungle,Biramaharajpur,Rural,1.8022639190279417,Covered
malkangiri,430662,Rampur,Chitrakonda,Rural,1.8022940658577764,Covered
baleshwar,393596,Erendei,Khaira,Rural,1.802586117944358,Covered
baleshwar,391892,Balarampur,Kamarda,Rural,1.802780402833023,Covered
rayagada,424988,Madha Padar,Muniguda,Rural,1.8028181099173608,Covered
sambalpur,382175,Singhapali,Jujomura,Rural,1.802854894227279,Covered
baleshwar,391368,Gujurisul,Raibania,Rural,1.8028661375635848,Covered
baleshwar,393643,Raintira,Khaira,Rural,1.8029082761364124,Covered
kalahandi,423836,Kuhilamunda,Junagarh,Rural,1.802942875642736,Covered
kalahandi,423837,Dahaniguda,Junagarh,Rural,1.802942875642736,Covered
gajapati,414796,Ghatital,Rayagada,Rural,1.8029649944523376,Covered
nayagarh,405902,Mahipur,Nuagaon,Rural,1.802974472274906,Covered
nayagarh,405903,Dakadhola,Nuagaon,Rural,1.8031839096289584,Covered
nayagarh,405907,Ranigadia,Nuagaon,Rural,1.8031839096289584,Covered
nayagarh,405908,Gateri,Nuagaon,Rural,1.8031839096289584,Covered
sundargarh,384195,Alanda,Rajagangapur,Rural,1.803483148947776,Covered
sundargarh,384201,Dhauraadha,Rajagangapur,Rural,1.8034849566061004,Covered
anugul,404215,Belasuntha,Anugul,Rural,1.8035514637031127,Covered
mayurbhanj,389845,Bilash,Suliapada,Rural,1.803557176319505,Covered
kalahandi,422528,Damgan Batimunda,Madanpur Rampur,Rural,1.803570497971669,Covered
rayagada,425875,Dandabad,Kashipur,Rural,1.8037415877784029,Covered
cuttack,399238,Jagmohanpur,Khuntuni,Rural,1.8037955989134329,Covered
cuttack,399239,Bhuinbarei,Khuntuni,Rural,1.8037955989134329,Covered
nayagarh,405945,Patharaganda,Khandapada,Rural,1.8038168017300853,Covered
deogarh,382763,Asananali,Debagarh,Rural,1.803842640832145,Covered
mayurbhanj,390450,Kanchanpal,Betanati,Rural,1.8040066504757577,Covered
kendrapara,395972,Badhi,Rajnagar,Rural,1.8040866826560435,Covered
baleshwar,393126,Raipal,Nilagiri,Rural,1.8041523075466244,Covered
anugul,403955,Arakhapal,Talcher Sadar,Rural,1.8041538505717136,Covered
keonjhar,386953,Vatisira,Ghasipura,Rural,1.80431656701312,Covered
kendrapara,395666,Gangadharpur,Rajkanika,Rural,1.804342141181245,Covered
bargarh,380376,Brahmanipali,Bijepur,Rural,1.804345478523838,Covered
balangir,420462,Pendimunda,Tushura,Rural,1.8044313896546869,Covered
balangir,420538,Bandhanmal,Patnagarh,Rural,1.8045859271135976,Covered
mayurbhanj,390587,Krupasindhupur,Barsahi,Rural,1.8045943118861605,Covered
boudh,418270,Thapapali,Baunsuni,Rural,1.8048873823602245,Covered
kendrapara,395676,Bartani,Rajkanika,Rural,1.8049112122459128,Covered
puri,409268,Sanasirei,Astaranga,Rural,1.804962422577452,Covered
cuttack,399241,Anantapur,Khuntuni,Rural,1.8050835268344927,Covered
balangir,420062,Charbahali,Balangir,Rural,1.805183701841605,Covered
dhenkanal,402480,Kenduapada,Kankadahad,Rural,1.805266470014752,Covered
dhenkanal,402481,Sarian,Kankadahad,Rural,1.805266470014752,Covered
dhenkanal,402479,Pitaldhua,Kankadahad,Rural,1.805266470014752,Covered
dhenkanal,402475,Chadeiragada Kha,Kankadahad,Rural,1.805266470014752,Covered
dhenkanal,402478,Majhipal,Kankadahad,Rural,1.805266470014752,Covered
dhenkanal,402471,Maruabili,Kankadahad,Rural,1.805266470014752,Covered
dhenkanal,402473,Chadeiragada Ka,Kankadahad,Rural,1.805266470014752,Covered
rayagada,424948,San Cherangapai,Muniguda,Rural,1.8053740298283527,Covered
