district,village_id,name,subdistrict,tru_2011,nearest_dist_km,covered
baleshwar,392832,Karanaghanti,Baleshwar Sadar,Rural,0.0147575961200488,Covered
kandhamal,417316,Bamunigan,Brahmanigaon,Rural,0.0211959530209487,Covered
balangir,420292,Ramchandrapur,Tushura,Rural,0.0246936726893284,Covered
cuttack,398810,Satakudia,Badamba,Rural,0.0247761485294397,Covered
boudh,418660,Bhimkhol,Puruna Katak,Rural,0.03108822029213,Covered
baleshwar,392864,Bedipur,Baleshwar Sadar,Rural,0.031545407135449,Covered
mayurbhanj,391228,Bidyadharanagar,Sharata,Rural,0.0403555033653534,Covered
mayurbhanj,391229,Salachua,Sharata,Rural,0.0403555033653534,Covered
baleshwar,391920,Nichintadiha,Kamarda,Rural,0.040849186261105,Covered
kandhamal,416918,Balki,Tumudibandha,Rural,0.0427150366862483,Covered
baleshwar,393308,Garadihi,Berhampur,Rural,0.045733364320156,Covered
baleshwar,392833,Shergada,Baleshwar Sadar,Rural,0.0467687713988147,Covered
mayurbhanj,390367,Nadpur,Baisinga,Rural,0.0480044879117708,Covered
mayurbhanj,390974,Sainkula,Khunta,Rural,0.0481781963979072,Covered
ganjam,410589,Bahadpadar,Bhanjanagar,Rural,0.0561852647700525,Covered
kandhamal,415686,Selingigudari,Khajuripada,Rural,0.0597001034664346,Covered
baleshwar,393310,Sirsasahi,Berhampur,Rural,0.060628292563614,Covered
kandhamal,416919,Kapibira,Tumudibandha,Rural,0.0618906541477155,Covered
mayurbhanj,389815,Kantisahi,Suliapada,Rural,0.0684856570917238,Covered
mayurbhanj,387758,Chadeipahadi,Gorumahisani,Rural,0.0687025396550328,Covered
kalahandi,422759,Rupraroad,Narala,Rural,0.0694385016874055,Covered
jagatsinghpur,398418,Tarasahi,Balikuda,Rural,0.0725446854603788,Covered
jagatsinghpur,397288,Badakantakandha,Kujang,Rural,0.0767077105620597,Covered
nabarangpur,427990,Anchala Guma,Tentulikhunti,Rural,0.0820224448962225,Covered
mayurbhanj,388445,Godapalasa,Jashipur,Rural,0.0890135113129849,Covered
baleshwar,393459,Pitagadia,Khaira,Rural,0.0893878782938893,Covered
baleshwar,392348,Basantapur,Basta,Rural,0.0909902275305756,Covered
mayurbhanj,387636,Chitritangar,Jamda,Rural,0.0925824484550843,Covered
mayurbhanj,387631,Hill No 1,Jamda,Rural,0.0925824484550843,Covered
mayurbhanj,387632,Sunamara,Jamda,Rural,0.0925824484550843,Covered
keonjhar,386497,Saria,Pandapara,Rural,0.0968901264287561,Covered
bargarh,380402,Saipali,Bijepur,Rural,0.0996185633251387,Covered
mayurbhanj,389714,Chahalapada,Chandua,Rural,0.1013325899156773,Covered
mayurbhanj,389713,Chalunia,Chandua,Rural,0.1013325899156773,Covered
mayurbhanj,389712,Tangasole,Chandua,Rural,0.1013325899156773,Covered
mayurbhanj,389697,Baunsabani,Chandua,Rural,0.1013325899156773,Covered
balangir,421266,Belpara,Bangomunda,Rural,0.1015664408956934,Covered
keonjhar,386122,Bayakumutia,Kendujhar Sadar,Rural,0.1020818013547213,Covered
bargarh,380901,Kumelsingha,Attabira,Rural,0.1042691306189441,Covered
baleshwar,392352,Chhindaghai,Basta,Rural,0.1065181669639316,Covered
nayagarh,406150,Pathuria,Fategarh,Rural,0.1114281362246644,Covered
kalahandi,422735,Rukhamunda,Narala,Rural,0.1142865198356565,Covered
kalahandi,422353,Titkela,Kesinga,Rural,0.1142865198356565,Covered
balangir,421273,Bhalumunda,Bangomunda,Rural,0.11610043435587,Covered
baleshwar,393566,Janhiapada,Khaira,Rural,0.1162782161562389,Covered
balangir,421280,Limpara,Bangomunda,Rural,0.1186031845175385,Covered
balangir,421172,Ghunsar,Saintala,Rural,0.1225079070480464,Covered
sonepur,419520,Hariharjor,Subalaya,Rural,0.1291345098903155,Covered
boudh,418821,Dumukutch,Harbhanga,Rural,0.1312962814367382,Covered
boudh,418819,Gobindapur,Harbhanga,Rural,0.1312962814367382,Covered
boudh,418820,Talagaon,Harbhanga,Rural,0.1312962814367382,Covered
rayagada,426269,Minajhola,Rayagada,Rural,0.1368944542916038,Covered
balangir,420941,Khalipathar,Belpara,Rural,0.1374194412241349,Covered
jagatsinghpur,397309,Dhinkia,Abhyachandpur,Rural,0.1399718034414147,Covered
sambalpur,381891,Kalapat,Jamankira,Rural,0.1402645012007608,Covered
baleshwar,393216,Santragadia,Nilagiri,Rural,0.145902457845217,Covered
koraput,428168,Chandili,Kotpad,Rural,0.1478120368666503,Covered
mayurbhanj,388514,Aktapal,Jashipur,Rural,0.147876082609122,Covered
balangir,421284,Patrapali,Bangomunda,Rural,0.1499205319692307,Covered
baleshwar,393213,Sabajapur,Nilagiri,Rural,0.1512151921432245,Covered
baleshwar,393209,Daladali,Nilagiri,Rural,0.1512151921432245,Covered
mayurbhanj,389775,Kalajhinei,Chandua,Rural,0.1515779581610769,Covered
mayurbhanj,388784,Ghagarbeda,Ghagarbeda,Rural,0.151623902531094,Covered
mayurbhanj,387635,Hensada,Jamda,Rural,0.1529204069251645,Covered
mayurbhanj,390993,Bankigadi,Khunta,Rural,0.1564564522965152,Covered
rayagada,425641,Pamada,Kalyanasingpur,Rural,0.1584182643371314,Covered
nayagarh,406151,Banamalipur,Fategarh,Rural,0.1584889531248517,Covered
bargarh,380889,Janhapada,Attabira,Rural,0.1586550261589374,Covered
mayurbhanj,388777,Rangamatia,Ghagarbeda,Rural,0.1587234386702345,Covered
mayurbhanj,388776,Narasandha,Ghagarbeda,Rural,0.1587234386702345,Covered
mayurbhanj,388778,Kudarasahi,Ghagarbeda,Rural,0.1587234386702345,Covered
mayurbhanj,388783,Bamanposi,Ghagarbeda,Rural,0.1587234386702345,Covered
malkangiri,430384,Disariguda,Mathili,Rural,0.1591375237451084,Covered
keonjhar,385799,Saharapada,Patana,Rural,0.1595451115008768,Covered
sambalpur,382578,Batgaon,Naktideul,Rural,0.1599177738412016,Covered
sonepur,419334,Jaloi,Biramaharajpur,Rural,0.1624808524616705,Covered
nayagarh,405669,Nephari,Banigochha,Rural,0.1637297296511321,Covered
keonjhar,387070,Sarbeswarpur,Anandapur,Rural,0.1649104324655169,Covered
keonjhar,387074,Bareswar,Anandapur,Rural,0.1649104324655169,Covered
keonjhar,387072,Tikara,Anandapur,Rural,0.1649104324655169,Covered
keonjhar,387069,Mugupur,Anandapur,Rural,0.1649104324655169,Covered
keonjhar,387071,Sahanadpur,Anandapur,Rural,0.1649104324655169,Covered
keonjhar,387073,Baradi,Anandapur,Rural,0.1649104324655169,Covered
keonjhar,387068,Hirapur,Anandapur,Rural,0.1649104324655169,Covered
nayagarh,405843,Nuagaon,Nuagaon,Rural,0.1656489650857226,Covered
nayagarh,405677,Barasahi,Banigochha,Rural,0.1683639522633133,Covered
keonjhar,385478,Badanai,Champua,Rural,0.1687538891028244,Covered
anugul,405158,Jaganathpur,Purunakot,Rural,0.1708358828402552,Covered
kandhamal,415214,Sadarsuga,Gochhapada,Rural,0.1715874651882181,Covered
sundargarh,385182,Kudhei Nuadihi,Banei,Rural,0.1717788127030706,Covered
mayurbhanj,389700,Godargodi,Chandua,Rural,0.1719230814692682,Covered
mayurbhanj,389711,Tubulbhadu,Chandua,Rural,0.1719230814692682,Covered
mayurbhanj,389699,Bholabeda,Chandua,Rural,0.1719230814692682,Covered
mayurbhanj,389698,Saragchhida,Chandua,Rural,0.1719230814692682,Covered
nayagarh,405668,Talapajupahad,Banigochha,Rural,0.1719919994319426,Covered
boudh,418656,Jhadrajing,Puruna Katak,Rural,0.1721032348728396,Covered
kandhamal,416467,Barepanga,Phiringia,Rural,0.1722878523984009,Covered
kalahandi,422748,Ulikupa,Narala,Rural,0.1747995931901837,Covered
baleshwar,394070,Jamujhadi,Similia,Rural,0.178813979300342,Covered
sundargarh,383669,Bardihi,Lephripara,Rural,0.1799140644005548,Covered
baleshwar,393214,Patanapada,Nilagiri,Rural,0.1824011795762356,Covered
bargarh,380218,Kudopali,Sohela,Rural,0.1830400237875588,Covered
keonjhar,386928,Khalapal,Ghasipura,Rural,0.1873992085631678,Covered
deogarh,382743,Bisibalipasi,Debagarh,Rural,0.187936234586807,Covered
kandhamal,415465,Baising,Phulabani,Rural,0.1897995128111775,Covered
kandhamal,415466,Galuri,Phulabani,Rural,0.1897995128111775,Covered
keonjhar,387315,Tigiria,Sainkul,Rural,0.1910402395990402,Covered
sundargarh,384289,Andali,Raiboga,Rural,0.1925840042431864,Covered
bargarh,379849,Kulanti,Jharbandha,Rural,0.1928936077447466,Covered
kalahandi,422894,Kak Bhata,Narala,Rural,0.1939137880393936,Covered
boudh,418197,Kirimakhole,Manamunda,Rural,0.1939657140784664,Covered
kandhamal,416598,Asurkupa,Baliguda,Rural,0.1944879405958123,Covered
baleshwar,393458,Turigaria,Khaira,Rural,0.1945273495251074,Covered
kalahandi,423677,Uchhala,Kegaon,Rural,0.1951023264535015,Covered
anugul,403720,Bajrakot,Rengali Damsite,Rural,0.1952003255381335,Covered
koraput,428176,Murtahandi,Kotpad,Rural,0.1981716746280671,Covered
cuttack,398989,Jemadeipurpatna,Tigiria,Rural,0.1982206003337062,Covered
baleshwar,393217,Koligadi,Nilagiri,Rural,0.1982360209258823,Covered
dhenkanal,402337,Muktapasi,Kamakshyanagar,Rural,0.1984918696109195,Covered
rayagada,425176,Ghogopadar,Bishamakatak,Rural,0.1992020436410172,Covered
jajapur,400714,Biruanpada,Korai,Rural,0.2005486476329447,Covered
mayurbhanj,388147,Raikadkacha,Bisoi,Rural,0.2017118134029469,Covered
kalahandi,424064,Ladugaon,Kokasara,Rural,0.2030254527999761,Covered
nayagarh,405733,Pusiganda,Banigochha,Rural,0.2031053067545048,Covered
kandhamal,415751,Bradiguda,G Udayagiri,Rural,0.203829917765536,Covered
baleshwar,391605,Deula,Bhograi,Rural,0.2075570643928361,Covered
deogarh,382663,Mankadmunda,Debagarh,Rural,0.2085153314936969,Covered
rayagada,426990,Sana Huma,Gudari,Rural,0.209102748939549,Covered
rayagada,426991,Karei Guda,Gudari,Rural,0.209102748939549,Covered
sundargarh,384703,Sianbahal,Kamarposh Balang,Rural,0.209557109988455,Covered
mayurbhanj,388443,Bhanjakia,Jashipur,Rural,0.2111554988693365,Covered
kandhamal,416597,Tikarabaju,Baliguda,Rural,0.211588785490618,Covered
kandhamal,416594,Samagan,Baliguda,Rural,0.211588785490618,Covered
rayagada,425638,Majhiguda,Kalyanasingpur,Rural,0.2120165430308706,Covered
nabarangpur,427789,Sanagumuda,Kodinga,Rural,0.2140827035955603,Covered
malkangiri,430392,Badaghat,Mathili,Rural,0.2144726175917498,Covered
malkangiri,430477,Gojiagoda,Mathili,Rural,0.2144726175917498,Covered
malkangiri,430381,Baghaangar,Mathili,Rural,0.2144726175917498,Covered
malkangiri,430382,Kadhuapada,Mathili,Rural,0.2144726175917498,Covered
bargarh,379776,Kapilaspur,Paikamal,Rural,0.2151468803271491,Covered
nabarangpur,428066,Lauguda,Khatiguda,Rural,0.2169074079534993,Covered
bargarh,380635,Adgaon,Bargarh Sadar,Rural,0.2195661395287532,Covered
kandhamal,415629,Bedangpaju,Khajuripada,Rural,0.2198399851813266,Covered
baleshwar,393218,Huntapur,Nilagiri,Rural,0.2204478362626997,Covered
nabarangpur,427737,Tumberla,Paparahandi,Rural,0.2206661168258795,Covered
boudh,417677,Dhanakhandi,Kantamal,Rural,0.2207052771962862,Covered
cuttack,399080,Joranda,Athagad,Rural,0.2212942891307001,Covered
rayagada,426670,Rugudubhai,Gunupur,Rural,0.2221358830530236,Covered
dhenkanal,402830,Khankira,Nihalprasad,Rural,0.223000360683851,Covered
sundargarh,384507,Dhatkidihi,Bisra,Rural,0.2234277996669356,Covered
kandhamal,415219,Nedipanga,Gochhapada,Rural,0.2234764683954073,Covered
kandhamal,415220,Paberi,Gochhapada,Rural,0.2234764683954073,Covered
jagatsinghpur,398415,Talanga,Balikuda,Rural,0.2240913238618734,Covered
mayurbhanj,391280,Kesdiha,Mahuldiha,Rural,0.2253227230452579,Covered
mayurbhanj,391283,Asanbani,Mahuldiha,Rural,0.2253227230452579,Covered
baleshwar,392744,Sindhia,Baleshwar Sadar,Rural,0.2303629210468362,Covered
kalahandi,422507,Bijamal,Madanpur Rampur,Rural,0.2308227784735695,Covered
sambalpur,381854,Kanteipali,Sadar,Rural,0.2308951592324596,Covered
jharsuguda,381244,Rengalpali,Kolabira,Rural,0.2310439412939496,Covered
baleshwar,392353,Bela,Basta,Rural,0.2311761768675528,Covered
jajapur,400590,Rabana,Jakhapura,Rural,0.2313228086521971,Covered
dhenkanal,402293,Badakamar,Parajang,Rural,0.2321827138415055,Covered
nayagarh,405359,Nuapada,Gania,Rural,0.233354054970065,Covered
deogarh,382734,Nagadihi,Debagarh,Rural,0.2362010607668096,Covered
baleshwar,391917,Nayapali,Kamarda,Rural,0.2363553647755679,Covered
baleshwar,391919,Raghuchak,Kamarda,Rural,0.2363553647755679,Covered
koraput,429539,Kangarapada,Machh Kund,Rural,0.2363780254243906,Covered
sundargarh,384204,Dudukabahal,Rajagangapur,Rural,0.2364974393255162,Covered
mayurbhanj,390604,Tikayatpur,Barsahi,Rural,0.2367046095035637,Covered
ganjam,410351,Kullada CT,Tarasingi,Urban,0.238738163187157,Covered
koraput,429179,Gajalpadar,Boipariguda,Rural,0.2397192301447132,Covered
koraput,429164,Kaliajholi,Kundura,Rural,0.2397192301447132,Covered
koraput,429178,Gayalakunda,Boipariguda,Rural,0.2397192301447132,Covered
sundargarh,384367,Jagadispur,Biramitrapur,Rural,0.2401039199735112,Covered
sundargarh,384368,Chandiposh,Biramitrapur,Rural,0.2401039199735112,Covered
keonjhar,385741,Baikala,Turumunga,Rural,0.2413229098441494,Covered
sambalpur,382030,Panigrahipali,Kisinda,Rural,0.2416554983449406,Covered
nayagarh,405670,Batagaon,Banigochha,Rural,0.2418083048397906,Covered
bargarh,380920,Kadobahal,Attabira,Rural,0.2423445499983934,Covered
nayagarh,405405,Asaniberana,Dasapalla,Rural,0.2429632410775854,Covered
dhenkanal,403045,Hatura,Hindol,Rural,0.2435243962267708,Covered
mayurbhanj,391286,Champajhar,Mahuldiha,Rural,0.2445867790865676,Covered
rayagada,427013,Naira,Gudari,Rural,0.2447644777160989,Covered
rayagada,425636,Badanaikguda,Kalyanasingpur,Rural,0.2455843120808927,Covered
cuttack,398990,Pankal,Tigiria,Rural,0.2458570725800652,Covered
baleshwar,393713,Sialigotha,Soro,Rural,0.2470647388300458,Covered
bhadrak,394399,Bant,Bant,Rural,0.2475531793199846,Covered
keonjhar,386481,Baxibarigaon,Pandapara,Rural,0.2475815979827072,Covered
sambalpur,382075,Gelabeda,Kisinda,Rural,0.2491477131790227,Covered
ganjam,413098,Kotilingi,Nuagaon,Rural,0.2493174807513954,Covered
kalahandi,424003,Behera,Kokasara,Rural,0.2501287089101562,Covered
mayurbhanj,391122,Kantiali,Kaptipada,Rural,0.2508847413172871,Covered
boudh,418574,Lundurusuka,Baudh Sadar,Rural,0.2514796443163349,Covered
boudh,418565,Udamud,Baudh Sadar,Rural,0.2514796443163349,Covered
jharsuguda,381144,Sripura,Badmal,Rural,0.2520046220076455,Covered
mayurbhanj,387783,Baliam,Gorumahisani,Rural,0.2521353917097214,Covered
jajapur,401418,Betamali Sasan,Jenapur,Rural,0.2523937551864261,Covered
bargarh,380565,Resham,Bheden,Rural,0.2535678419498776,Covered
kalahandi,422508,Kotobahali,Madanpur Rampur,Rural,0.2538517592723592,Covered
balangir,420605,Tamian,Patnagarh,Rural,0.2554196473913426,Covered
kandhamal,415274,Hatigochani,Gochhapada,Rural,0.2585643020659943,Covered
malkangiri,430172,Padmagiri,Malkangiri,Rural,0.2586330763536716,Covered
gajapati,413622,Jaraganda,Adava,Rural,0.258883648946712,Covered
gajapati,413604,Guluba,Adava,Rural,0.258883648946712,Covered
kalahandi,422342,Kandel,Kesinga,Rural,0.2604053790924509,Covered
jharsuguda,381207,Bagdehi,Laikera,Rural,0.2626037914462394,Covered
deogarh,382662,Baishnabpali,Debagarh,Rural,0.2643472156953519,Covered
malkangiri,430150,Koiliguda,Malkangiri,Rural,0.26445482368872,Covered
koraput,428337,Bhairabsingipur,Bhairabsingipur,Rural,0.2644623634648814,Covered
baleshwar,391799,Sharadhapur,Bhograi,Rural,0.2648060027719082,Covered
bargarh,380166,Birjam,Melchhamunda,Rural,0.265484763770834,Covered
gajapati,413603,Kurikima,Adava,Rural,0.2656045025660883,Covered
koraput,429176,Godaghat,Boipariguda,Rural,0.2666093263773826,Covered
rayagada,424918,Padmapur,Muniguda,Rural,0.2676248675663069,Covered
mayurbhanj,391161,Nachhipur,Kaptipada,Rural,0.2679105170446728,Covered
nayagarh,405667,Darsadhipada,Banigochha,Rural,0.2681093460729699,Covered
nayagarh,405678,Kuradhinisa,Banigochha,Rural,0.2681093460729699,Covered
nayagarh,405682,Kumbhikela,Banigochha,Rural,0.2681093460729699,Covered
nayagarh,405666,Tumudibida,Banigochha,Rural,0.2681093460729699,Covered
nayagarh,405711,Takalipahad,Banigochha,Rural,0.2681093460729699,Covered
nayagarh,405679,Gadasarupahad,Banigochha,Rural,0.2681093460729699,Covered
nayagarh,405712,Sirisira,Banigochha,Rural,0.2681093460729699,Covered
keonjhar,385563,Asuria,Jhumpura,Rural,0.2692744345531288,Covered
kalahandi,422843,Madhupur,Narala,Rural,0.2703794426972245,Covered
sundargarh,384680,Tamada,Chandiposh,Rural,0.2714169121081644,Covered
jharsuguda,381222,Laikera,Laikera,Rural,0.2722880540178295,Covered
koraput,428725,Kumbhariput,Bandhugaon,Rural,0.2724918377197362,Covered
kandhamal,415204,Gochhapada,Gochhapada,Rural,0.2745879106718304,Covered
ganjam,410331,Narayanpur,Tarasingi,Rural,0.2750876344220473,Covered
ganjam,410335,Niladripur,Tarasingi,Rural,0.2750876344220473,Covered
koraput,428401,Dumbaguda,Dasamantapur,Rural,0.2752644597259996,Covered
koraput,429999,Janjanaguda,Pottangi,Rural,0.2754018245543964,Covered
keonjhar,385616,Sirikuan,Baria,Rural,0.2754887800322095,Covered
baleshwar,393499,Chakabasantapur,Khaira,Rural,0.2760517533533456,Covered
baleshwar,393523,Kabar,Khaira,Rural,0.2760517533533456,Covered
baleshwar,392195,Singla,Singla,Rural,0.2769566203653887,Covered
baleshwar,393841,Bahanaga,Soro,Rural,0.2773748841918926,Covered
kandhamal,415776,Raisingi,G Udayagiri,Rural,0.2773934519261885,Covered
keonjhar,386921,Balarampur,Ghasipura,Rural,0.2787527389738762,Covered
keonjhar,386924,Nuapada,Ghasipura,Rural,0.2787527389738762,Covered
keonjhar,386947,Hatisila,Ghasipura,Rural,0.2787527389738762,Covered
keonjhar,386944,Deogaon,Ghasipura,Rural,0.2787527389738762,Covered
bargarh,380283,Tabada,Sohela,Rural,0.2791448913135961,Covered
nuapada,422159,Timanpur,Sinapali,Rural,0.2796865725338249,Covered
kandhamal,415687,Gedripaju,Khajuripada,Rural,0.2815685297540444,Covered
sundargarh,383772,Telipali,Bhasma,Rural,0.2829208086719861,Covered
jagatsinghpur,398419,Chhelikulia,Balikuda,Rural,0.2829551505765002,Covered
cuttack,399219,Rampei,Khuntuni,Rural,0.2842318834590889,Covered
cuttack,399227,Radhashyampur,Khuntuni,Rural,0.2842318834590889,Covered
anugul,405257,Banamira,Bantala,Rural,0.286599933889912,Covered
anugul,404498,Balipata,Chhendipada,Rural,0.2871853805015649,Covered
balangir,421595,Ghughurpala,Titlagarh,Rural,0.2889702864751193,Covered
sonepur,419516,Kudapada,Subalaya,Rural,0.2901486897270057,Covered
cuttack,398949,Baigeni,Banki,Rural,0.2903618252742527,Covered
cuttack,398950,Maijori,Banki,Rural,0.2903618252742527,Covered
cuttack,398961,Naranpur,Banki,Rural,0.2903618252742527,Covered
dhenkanal,402234,Mahanpasi,Parajang,Rural,0.2911244137776399,Covered
kalahandi,422498,Tal Nuagaon,Madanpur Rampur,Rural,0.2911713080648145,Covered
kalahandi,422497,Upar Nuagaon,Madanpur Rampur,Rural,0.2911713080648145,Covered
kalahandi,422494,Sindhiguda,Madanpur Rampur,Rural,0.2911713080648145,Covered
kalahandi,422496,Pipalpada,Madanpur Rampur,Rural,0.2911713080648145,Covered
kalahandi,422501,Kamegaon,Madanpur Rampur,Rural,0.2911713080648145,Covered
kalahandi,422500,Sirkiheju,Madanpur Rampur,Rural,0.2911713080648145,Covered
kalahandi,422506,Singpur,Madanpur Rampur,Rural,0.2911713080648145,Covered
nuapada,421671,Darlimunda,Jonk,Rural,0.2918192566010175,Covered
cuttack,398946,Similia,Banki,Rural,0.2934758088210235,Covered
cuttack,398947,Mundali,Banki,Rural,0.2934758088210235,Covered
cuttack,398948,Kurumchaini,Banki,Rural,0.2934758088210235,Covered
cuttack,398945,Malabiharpur,Banki,Rural,0.2934758088210235,Covered
cuttack,398964,Kiapalla,Banki,Rural,0.2934758088210235,Covered
cuttack,398944,Rajuasahi,Banki,Rural,0.2934758088210235,Covered
cuttack,398943,Haliasahi,Banki,Rural,0.2934758088210235,Covered
keonjhar,385813,Digaposi,Patana,Rural,0.2938319366167294,Covered
cuttack,398953,Bilitentulia,Banki,Rural,0.2945221104933053,Covered
keonjhar,386872,Amarnga,Ghasipura,Rural,0.2951186484170635,Covered
kandhamal,417621,Talaindragada,Raikia,Rural,0.2964635052670994,Covered
dhenkanal,402701,Kendupada,Gandia,Rural,0.2965228462045767,Covered
kandhamal,415464,Bhatalpadar,Phulabani,Rural,0.2965914661583782,Covered
deogarh,383171,Kundheigola,Kundheigola,Rural,0.2970384394678082,Covered
nayagarh,405962,Krushna Chandrapur Patana,Khandapada,Rural,0.2978403792260516,Covered
jagatsinghpur,397175,Khosalpur,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397191,Agapal,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397190,Pankapal,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397183,Chaudhurikuda,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397182,Kalikuda,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397308,Gobindapur,Abhyachandpur,Rural,0.2979413561706713,Covered
jagatsinghpur,397307,Panigadiakandha,Abhyachandpur,Rural,0.2979413561706713,Covered
jagatsinghpur,397306,Nuagan,Abhyachandpur,Rural,0.2979413561706713,Covered
jagatsinghpur,397305,Bayanalkandha,Abhyachandpur,Rural,0.2979413561706713,Covered
jagatsinghpur,397515,Dhanua,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397514,Adhapati,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397513,Jaipur,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397328,Bhitarandhari,Ersama,Rural,0.2979413561706713,Covered
jagatsinghpur,397330,Dasipurpaikasahi,Ersama,Rural,0.2979413561706713,Covered
jagatsinghpur,397323,Jamukana,Ersama,Rural,0.2979413561706713,Covered
jagatsinghpur,397324,Uchanuagan,Ersama,Rural,0.2979413561706713,Covered
jagatsinghpur,397269,Badagabapur,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397320,Digitari,Ersama,Rural,0.2979413561706713,Covered
jagatsinghpur,397322,Potak,Ersama,Rural,0.2979413561706713,Covered
jagatsinghpur,397321,Barabatia,Ersama,Rural,0.2979413561706713,Covered
jagatsinghpur,397304,Polanga,Abhyachandpur,Rural,0.2979413561706713,Covered
jagatsinghpur,397303,Noliasahi,Abhyachandpur,Rural,0.2979413561706713,Covered
jagatsinghpur,397298,Kendubelari,Abhyachandpur,Rural,0.2979413561706713,Covered
jagatsinghpur,397297,Garhkujang,Abhyachandpur,Rural,0.2979413561706713,Covered
jagatsinghpur,397268,Sanagabapur,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397271,Parapada,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397270,Manapur,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397519,Nagapura,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397520,Kolar,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397521,Ranitola,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397314,Bareikana,Ersama,Rural,0.2979413561706713,Covered
jagatsinghpur,397388,Kanaguli,Ersama,Rural,0.2979413561706713,Covered
jagatsinghpur,397506,Amberi,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397273,Bamadeipur,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397531,Repur Patana,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397508,Deuli,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397272,Mulakani,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397518,Baulanga,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397517,Tartol,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397516,Patakura,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397287,Sunadiakandha,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397286,Kankardia,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397285,Painchimania,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397266,Chakulia,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397547,Talapada,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397509,Arilo,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397545,Chhotibar,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397546,Teramanpur,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397284,Guamunda,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397283,Chadeigahanjharakati,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397282,Barabelari,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397548,Sailo,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397532,Dardia,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397533,Potanai,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397549,Beharada,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397550,Raigan,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397535,Okala,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397534,Bhanrakola,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397536,Kothamul,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397522,Porgadei,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397524,Alakana,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397523,Jogania,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397264,Pokhariapada,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397265,Jaganathapur,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397542,Chandradhwajapur,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397544,Hitarana,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397543,Nischintkoili,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397244,Tentulia,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397243,Karatutha,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397248,Paikasta,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397250,Banikunda,Kujang,Rural,0.2979413561706713,Covered
jagatsinghpur,397491,Paruna,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397540,Muthapada,Tirtol,Rural,0.2979413561706713,Covered
jagatsinghpur,397492,Posal,Tirtol,Rural,0.2979413561706713,Covered
